"Time","Cloudflare (prom_tmp)","In-app"
1777933560000,326,318.53783822136126
1777933620000,251.5,311.96711753219154
1777933680000,2,5.454347114650377
1777933740000,0,5.453950478129659
1777933800000,0,5.4544462827948585
1777933860000,2,5.454247950111812
1777933920000,0,5.4544462827948585
1777933980000,7,5.4544462827948585
1777934040000,26,40.362704159998906
1777934100000,undefined,268.3441204276053
1777934160000,undefined,5.454347114650377
1777934220000,undefined,326.1640274166864
1777934280000,undefined,44.72574550827757
1777934340000,undefined,370.87763583518256
1777934400000,undefined,5.4544462827948585
1777934460000,undefined,5.454247950111812
1777934520000,undefined,5.454247950111812
1777934580000,undefined,392.70743906951486
1777934640000,undefined,9.817507504365546
1777934700000,undefined,5.454347114650377
1777934760000,undefined,415.6086366818109
1777934820000,undefined,5.4544462827948585
1777934880000,undefined,5.454247950111812
