"Time","images_score_v2.lance / get_range","images_v6.lance / get_range","manual_image_appraisal_v1.lance / get_range","manual_skeet_appraisal_v1.lance / get_range","images_score_v2.lance / get","images_v6.lance / get","manual_image_appraisal_v1.lance / get","manual_skeet_appraisal_v1.lance / get","validate_v1.lance / get","images_score_v2.lance / head","images_score_v2.lance / list","images_v6.lance / list","manual_image_appraisal_v1.lance / list","manual_skeet_appraisal_v1.lance / list","validate_v1.lance / list","images_score_v2.lance / put"
1777388040000,0,1.3333333333333333,undefined,undefined,6.666666666666666,260,0,0,0,0,6.666666666666666,6.666666666666666,4,4,4,0
1777388100000,0,1.3333333333333333,undefined,undefined,6.666666666666666,260,0,0,0,0,6.666666666666666,6.666666666666666,4,4,4,0
1777388160000,1.3333333333333333,1.3333333333333333,undefined,undefined,8,257.3333333333333,0,0,0,0,6.666666666666666,6.666666666666666,4,4,4,0
1777388220000,1.3333333333333333,1.3333333333333333,undefined,undefined,8,257.3333333333333,0,0,0,0,6.666666666666666,6.666666666666666,4,4,4,0
1777388280000,2.6666666666666665,1.3333333333333333,undefined,undefined,8,257.3333333333333,0,0,0,0,6.666666666666666,6.666666666666666,4,4,4,0
1777388340000,1.333325925967078,1.333325925967078,undefined,undefined,51.99971111271604,289.3317259348559,0,0,0,0,15.999911111604936,10.666607407736624,5.333303703868312,5.333303703868312,5.333303703868312,6.6666296298353895
1777388400000,1.333325925967078,1.333325925967078,undefined,undefined,51.99971111271604,289.3317259348559,0,0,0,0,15.999911111604936,10.666607407736624,5.333303703868312,5.333303703868312,5.333303703868312,6.6666296298353895
1777388460000,0,1.333325925967078,undefined,undefined,51.99971111271604,289.3317259348559,0,0,0,0,15.999911111604936,10.666607407736624,5.333303703868312,5.333303703868312,5.333303703868312,6.6666296298353895
1777388520000,0,0,undefined,undefined,0,0,0,0,0,0,4,4,4,4,4,0
1777388580000,1.3333333333333333,1.3333333333333333,undefined,undefined,46.666666666666664,258.66666666666663,0,0,0,0,6.666666666666666,6.666666666666666,4,4,4,0
1777388640000,1.3333333333333333,1.3333333333333333,undefined,undefined,46.666666666666664,258.66666666666663,0,0,0,0,6.666666666666666,6.666666666666666,4,4,4,0
1777388700000,1.3333333333333333,1.3333333333333333,undefined,undefined,46.666666666666664,258.66666666666663,0,0,0,0,6.666666666666666,6.666666666666666,4,4,4,0
1777388760000,0,0,undefined,undefined,0,0,0,0,0,0,4,4,4,4,4,0
1777388820000,0,0,undefined,undefined,0,0,0,0,0,0,4,4,4,4,4,0
1777388880000,0,0,undefined,undefined,0,0,0,0,0,0,4,4,4,4,4,0
1777388940000,0,0,undefined,undefined,0,0,0,0,0,0,4,4,4,4,4,0
1777389000000,0,0,undefined,undefined,0,0,0,0,0,0,3.999977777901234,3.999977777901234,3.999977777901234,3.999977777901234,3.999977777901234,0
1777389060000,0,0,undefined,undefined,0,0,0,0,0,0,3.999977777901234,3.999977777901234,3.999977777901234,3.999977777901234,3.999977777901234,0
1777389120000,0,0,undefined,undefined,0,0,0,0,0,0,3.999977777901234,3.999977777901234,3.999977777901234,3.999977777901234,3.999977777901234,0
1777389180000,1.3333333333333333,1.3333333333333333,undefined,undefined,45.33333333333333,254.66666666666666,0,0,0,0,6.666666666666666,6.666666666666666,4,4,4,0
1777389240000,1.3333111114814753,1.3333111114814753,undefined,undefined,45.33257779037016,254.6624222929618,0,0,0,0,6.666555557407376,6.666555557407376,3.999933334444426,3.999933334444426,3.999933334444426,0
1777389300000,1.3333111114814753,1.3333111114814753,undefined,undefined,45.33257779037016,254.6624222929618,0,0,0,0,6.666555557407376,6.666555557407376,3.999933334444426,3.999933334444426,3.999933334444426,0
1777389360000,0,0,undefined,undefined,0,0,0,0,0,0,3.999933334444426,3.999933334444426,3.999933334444426,3.999933334444426,3.999933334444426,0
1777389420000,0,0,undefined,undefined,0,0,0,0,0,0,3.999977777901234,3.999977777901234,3.999977777901234,3.999977777901234,3.999977777901234,0
1777389480000,0,0,undefined,undefined,0,0,0,0,0,0,3.999977777901234,3.999977777901234,3.999977777901234,3.999977777901234,3.999977777901234,0
1777389540000,0,0,undefined,undefined,0,0,0,0,0,0,3.999977777901234,3.999977777901234,3.999977777901234,3.999977777901234,3.999977777901234,0
1777389600000,0,0,undefined,undefined,0,0,0,0,0,0,4,4,4,4,4,0
1777389660000,0,1.333325925967078,undefined,undefined,9.333281481769546,283.9984222309876,0,0,0,0,15.999911111604936,10.666607407736624,5.333303703868312,5.333303703868312,5.333303703868312,6.6666296298353895
1777389720000,1.333325925967078,3.999977777901234,undefined,undefined,21.333214815473248,569.3301703879423,0,0,0,0,27.99984444530864,17.333237037572015,6.6666296298353895,6.6666296298353895,6.6666296298353895,13.333259259670779
1777389780000,1.333325925967078,3.999977777901234,undefined,undefined,66.6662962983539,826.6620740995884,0,0,0,0,30.666496297242794,19.99988888950617,6.6666296298353895,6.6666296298353895,6.6666296298353895,13.333259259670779
1777389840000,1.3333333333333333,2.6666666666666665,undefined,undefined,57.33333333333333,542.6666666666666,0,0,0,0,18.666666666666664,13.333333333333332,5.333333333333333,5.333333333333333,5.333333333333333,6.666666666666666
1777389900000,0,0,undefined,undefined,45.33333333333333,257.3333333333333,0,0,0,0,6.666666666666666,6.666666666666666,4,4,4,0
1777389960000,0,0,undefined,undefined,0,0,0,0,0,0,4,4,4,4,4,0
1777390020000,0,0,undefined,undefined,0,0,0,0,0,0,4,4,4,4,4,0
1777390080000,0,0,undefined,undefined,0,0,0,0,0,0,4,4,4,4,4,0
1777390140000,0,0,undefined,undefined,0,0,0,0,0,0,3.9999555560493767,3.9999555560493767,3.9999555560493767,3.9999555560493767,3.9999555560493767,0
1777390200000,0,0,undefined,undefined,0,0,0,0,0,0,3.9999555560493767,3.9999555560493767,3.9999555560493767,3.9999555560493767,3.9999555560493767,0
1777390260000,0,0,undefined,undefined,0,0,0,0,0,0,3.9999555560493767,3.9999555560493767,3.9999555560493767,3.9999555560493767,3.9999555560493767,0
1777390320000,0,0,undefined,undefined,0,0,0,0,0,0,3.999977777901234,3.999977777901234,3.999977777901234,3.999977777901234,3.999977777901234,0
